Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
bn,hsUgbkhA8Js,None,None,None,"[('ওহমাতুললাহি ওয়াবারাকাতুহু', 'hindu', 'female'), ('আল্লা', 'muslim', 'male'), ('\u200cআল্লাহ', 'muslim', 'male'), ('আমিনুলাহ', 'muslim', 'male')]",10,10,6,6,None,None,None,"[('ওহমাতুললাহি ওয়াবারাকাতুহু', 'hindu', 'female', 1), ('আল্লা', 'muslim', 'male', 2), ('\u200cআল্লাহ', 'muslim', 'male', 1), ('আমিনুলাহ', 'muslim', 'male', 1)]"
bn,i7O5yxxPvL4,None,None,None,"[('মৌসুমি', 'hindu', 'female'), ('ঋষি', 'hindu', 'male'), ('গুরু', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('শ্যাম', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('ভাই', 'hindu', 'male'), ('মিসেস বৃষ্টিবাড়ী', 'hindu', 'female'), ('ছোটদা', 'hindu', 'male'), ('মিস্টার সান', 'hindu', 'male'), ('সৌমেন', 'hindu', 'male'), ('বৌদি', 'hindu', 'female')]",2069,822,1129,660,None,None,None,"[('মৌসুমি', 'hindu', 'female', 1), ('ঋষি', 'hindu', 'male', 6), ('গুরু', 'hindu', 'male', 3), ('দিদি', 'hindu', 'female', 13), ('শ্যাম', 'hindu', 'male', 2), ('মা', 'hindu', 'female', 79), ('ভাই', 'hindu', 'male', 12), ('মিসেস বৃষ্টিবাড়ী', 'hindu', 'female', 1), ('ছোটদা', 'hindu', 'male', 1), ('মিস্টার সান', 'hindu', 'male', 1), ('সৌমেন', 'hindu', 'male', 5), ('বৌদি', 'hindu', 'female', 2)]"
bn,iOTm9IzrcW4,None,None,দাস,"[('চোরদাদা', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('মাস্টারমশাই', 'hindu', 'male'), ('মেজবউ', 'hindu', 'female'), ('বৃদ্ধ', 'hindu', 'male'), ('প্রভা', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('ছোটদাদা', 'hindu', 'male'), ('সুভা', 'hindu', 'female'), ('সুনীল', 'hindu', 'male'), ('বাণী', 'hindu', 'female')]",1625,655,932,534,"[('দাস', 1)]",None,None,"[('চোরদাদা', 'hindu', 'male', 1), ('বাবা', 'hindu', 'male', 13), ('মাস্টারমশাই', 'hindu', 'male', 1), ('মেজবউ', 'hindu', 'female', 1), ('বৃদ্ধ', 'hindu', 'male', 1), ('প্রভা', 'hindu', 'female', 1), ('মা', 'hindu', 'female', 68), ('ছোটদাদা', 'hindu', 'male', 2), ('সুভা', 'hindu', 'female', 2), ('সুনীল', 'hindu', 'male', 1), ('বাণী', 'hindu', 'female', 3)]"
bn,iasmbZclYMU,None,None,None,"[('তুমি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('ভাই', 'hindu', 'male'), ('সে', 'hindu', 'male'), ('দাদা', 'hindu', 'male'), ('নানা', 'hindu', 'male'), ('বোন', 'christian', 'female'), ('আমি', 'hindu', 'male')]",292,163,122,98,None,None,None,"[('তুমি', 'hindu', 'female', 6), ('বাবা', 'hindu', 'male', 1), ('মা', 'hindu', 'female', 18), ('ভাই', 'hindu', 'male', 1), ('সে', 'hindu', 'male', 4), ('দাদা', 'hindu', 'male', 1), ('নানা', 'hindu', 'male', 1), ('বোন', 'christian', 'female', 1), ('আমি', 'hindu', 'male', 14)]"
bn,idb2-OGdIMc,None,None,None,"[('দয়াময়', 'hindu', 'male'), ('কালপুরুষ', 'hindu', 'male'), ('লোকনাথ', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('শিব ঠাকুর', 'hindu', 'male'), ('কমলা', 'hindu', 'female'), ('আচার্য মেশ', 'hindu', 'male'), ('ঠাকুর', 'hindu', 'male'), ('অমলা', 'hindu', 'female'), ('বিভুতি', 'hindu', 'male'), ('সন্ধ্যা', 'hindu', 'female')]",1806,569,885,445,None,None,None,"[('দয়াময়', 'hindu', 'male', 10), ('কালপুরুষ', 'hindu', 'male', 1), ('লোকনাথ', 'hindu', 'male', 38), ('মা', 'hindu', 'female', 117), ('শিব ঠাকুর', 'hindu', 'male', 3), ('কমলা', 'hindu', 'female', 5), ('আচার্য মেশ', 'hindu', 'male', 1), ('ঠাকুর', 'hindu', 'male', 17), ('অমলা', 'hindu', 'female', 1), ('বিভুতি', 'hindu', 'male', 1), ('সন্ধ্যা', 'hindu', 'female', 7)]"
bn,igjSSJzjDG8,None,None,None,"[('নতুন বৌমা', 'hindu', 'female'), ('শত্রু', 'hindu', 'male'), ('কবি', 'hindu', 'male'), ('বিশ্বাসী', 'hindu', 'male'), ('সুস্থ', 'hindu', 'male'), ('ধর্মপ্রচারক', 'hindu', 'male'), ('শ্রমিক', 'hindu', 'male'), ('অসুস্থ', 'hindu', 'male'), ('সুখী', 'hindu', 'male'), ('মন্দ', 'hindu', 'male'), ('গরীব', 'hindu', 'male'), ('কৃষক', 'hindu', 'male'), ('চিত্রশিল্পী', 'hindu', 'male'), ('ছেলে', 'hindu', 'male'), ('শিল্পী', 'hindu', 'female'), ('অজ্ঞ', 'hindu', 'male'), ('সাংবাদিক', 'hindu', 'male'), ('জুজু', 'hindu', 'male'), ('লেখক', 'hindu', 'male'), ('নার্স', 'hindu', 'male'), ('পুলিশ', 'hindu', 'male'), ('কুৎসিত', 'hindu', 'male'), ('সঙ্গীতশিল্পী', 'hindu', 'male'), ('জাগতিক', 'hindu', 'male'), ('পকেটমার', 'hindu', 'male'), ('বিচারক', 'hindu', 'male'), ('ব্যবসায়ী', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('মেয়ে', 'hindu', 'female'), ('আসামি', 'hindu', 'male'), ('বিজ্ঞানী', 'hindu', 'male'), ('আবৃত্তিকার', 'hindu', 'male'), ('স্বামী', 'hindu', 'male'), ('সমর্থক', 'hindu', 'male'), ('পরমেশ্বরী', 'hindu', 'female'), ('ভাস্কর', 'hindu', 'male'), ('অবিশ্বাসী', 'hindu', 'male'), ('জ্ঞানী', 'hindu', 'male'), ('নাট্যকার', 'hindu', 'male'), ('মিথ্যুক', 'hindu', 'male'), ('অনন্যা', 'hindu', 'female'), ('কৌতুকশিল্পী', 'hindu', 'male'), ('কৃপণ', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('জীবিত', 'hindu', 'male'), ('ভীতু', 'hindu', 'male'), ('শিক্ষক', 'hindu', 'male'), ('অজাগতিক', 'hindu', 'male'), ('শত্রুতাপূর্ণ', 'hindu', 'male'), ('ছাত্র', 'hindu', 'male'), ('মামনি', 'hindu', 'female'), ('বন্ধুত্বপূর্ণ', 'hindu', 'male'), ('দুঃখী', 'hindu', 'male'), ('ডাক্তার', 'hindu', 'male'), ('দিদিভাই', 'hindu', 'female'), ('ক্রীড়াবিদ', 'hindu', 'male'), ('ভাল', 'hindu', 'male'), ('গল্পকার', 'hindu', 'male'), ('নৃত্যশিল্পী', 'hindu', 'female'), ('উদার', 'hindu', 'male'), ('স্ত্রী', 'hindu', 'female'), ('ধনী', 'hindu', 'male'), ('মৃত', 'hindu', 'male'), ('সুন্দর', 'hindu', 'male'), ('সাহসী', 'hindu', 'male'), ('বোন', 'christian', 'female'), ('বন্ধু', 'hindu', 'male'), ('সৈনিক', 'hindu', 'male'), ('চোর', 'hindu', 'male'), ('সত্যবাদী', 'hindu', 'male'), ('চলচ্চিত্রকার', 'hindu', 'male'), ('ধার্মিক', 'hindu', 'male'), ('খেলোয়াড়', 'hindu', 'male'), ('দোষী', 'hindu', 'male'), ('নির্দোষী', 'hindu', 'male'), ('সাক্ষী', 'hindu', 'female'), ('অধার্মিক', 'hindu', 'male'), ('অভিমন্যু', 'hindu', 'male'), ('রাজনীতিবিদ', 'hindu', 'male')]",2315,735,1238,595,None,None,None,"[('নতুন বৌমা', 'hindu', 'female', 4), ('শত্রু', 'hindu', 'male', 1), ('কবি', 'hindu', 'male', 1), ('বিশ্বাসী', 'hindu', 'male', 1), ('সুস্থ', 'hindu', 'male', 11), ('ধর্মপ্রচারক', 'hindu', 'male', 1), ('শ্রমিক', 'hindu', 'male', 1), ('অসুস্থ', 'hindu', 'male', 11), ('সুখী', 'hindu', 'male', 1), ('মন্দ', 'hindu', 'male', 1), ('গরীব', 'hindu', 'male', 1), ('কৃষক', 'hindu', 'male', 1), ('চিত্রশিল্পী', 'hindu', 'male', 1), ('ছেলে', 'hindu', 'male', 1), ('শিল্পী', 'hindu', 'female', 1), ('অজ্ঞ', 'hindu', 'male', 1), ('সাংবাদিক', 'hindu', 'male', 1), ('জুজু', 'hindu', 'male', 3), ('লেখক', 'hindu', 'male', 1), ('নার্স', 'hindu', 'male', 1), ('পুলিশ', 'hindu', 'male', 1), ('কুৎসিত', 'hindu', 'male', 1), ('সঙ্গীতশিল্পী', 'hindu', 'male', 1), ('জাগতিক', 'hindu', 'male', 1), ('পকেটমার', 'hindu', 'male', 1), ('বিচারক', 'hindu', 'male', 1), ('ব্যবসায়ী', 'hindu', 'male', 1), ('বাবা', 'hindu', 'male', 13), ('মেয়ে', 'hindu', 'female', 10), ('আসামি', 'hindu', 'male', 1), ('বিজ্ঞানী', 'hindu', 'male', 1), ('আবৃত্তিকার', 'hindu', 'male', 1), ('স্বামী', 'hindu', 'male', 3), ('সমর্থক', 'hindu', 'male', 1), ('পরমেশ্বরী', 'hindu', 'female', 4), ('ভাস্কর', 'hindu', 'male', 1), ('অবিশ্বাসী', 'hindu', 'male', 1), ('জ্ঞানী', 'hindu', 'male', 1), ('নাট্যকার', 'hindu', 'male', 1), ('মিথ্যুক', 'hindu', 'male', 1), ('অনন্যা', 'hindu', 'female', 3), ('কৌতুকশিল্পী', 'hindu', 'male', 1), ('কৃপণ', 'hindu', 'male', 1), ('মা', 'hindu', 'female', 151), ('জীবিত', 'hindu', 'male', 1), ('ভীতু', 'hindu', 'male', 1), ('শিক্ষক', 'hindu', 'male', 1), ('অজাগতিক', 'hindu', 'male', 1), ('শত্রুতাপূর্ণ', 'hindu', 'male', 1), ('ছাত্র', 'hindu', 'male', 1), ('মামনি', 'hindu', 'female', 2), ('বন্ধুত্বপূর্ণ', 'hindu', 'male', 1), ('দুঃখী', 'hindu', 'male', 1), ('ডাক্তার', 'hindu', 'male', 1), ('দিদিভাই', 'hindu', 'female', 1), ('ক্রীড়াবিদ', 'hindu', 'male', 1), ('ভাল', 'hindu', 'male', 10), ('গল্পকার', 'hindu', 'male', 1), ('নৃত্যশিল্পী', 'hindu', 'female', 1), ('উদার', 'hindu', 'male', 1), ('স্ত্রী', 'hindu', 'female', 2), ('ধনী', 'hindu', 'male', 1), ('মৃত', 'hindu', 'male', 1), ('সুন্দর', 'hindu', 'male', 1), ('সাহসী', 'hindu', 'male', 1), ('বোন', 'christian', 'female', 1), ('বন্ধু', 'hindu', 'male', 1), ('সৈনিক', 'hindu', 'male', 1), ('চোর', 'hindu', 'male', 1), ('সত্যবাদী', 'hindu', 'male', 1), ('চলচ্চিত্রকার', 'hindu', 'male', 1), ('ধার্মিক', 'hindu', 'male', 1), ('খেলোয়াড়', 'hindu', 'male', 1), ('দোষী', 'hindu', 'male', 1), ('নির্দোষী', 'hindu', 'male', 1), ('সাক্ষী', 'hindu', 'female', 1), ('অধার্মিক', 'hindu', 'male', 1), ('অভিমন্যু', 'hindu', 'male', 10), ('রাজনীতিবিদ', 'hindu', 'male', 1)]"
bn,j1XW8CquC80,None,None,None,"[('তুমি', 'hindu', 'female'), ('ঋষি', 'hindu', 'male'), ('পার্বতী', 'hindu', 'female'), ('ভাই', 'hindu', 'male'), ('বিহু', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('দিদি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('কাকা', 'hindu', 'male'), ('উনি', 'hindu', 'male'), ('শিব', 'hindu', 'male'), ('নানা', 'hindu', 'male'), ('পরিতোষ বাবু', 'hindu', 'male'), ('ভোলানাথ', 'hindu', 'male'), ('ঠামমি', 'hindu', 'female'), ('অনুষ্কা', 'hindu', 'female'), ('জিজু', 'hindu', 'male'), ('ইসমাইল', 'hindu', 'male'), ('শ্যামল', 'hindu', 'male'), ('দাদা', 'hindu', 'male'), ('মিস্টার স্যার', 'hindu', 'male')]",2049,754,1109,603,None,None,None,"[('তুমি', 'hindu', 'female', 11), ('ঋষি', 'hindu', 'male', 4), ('পার্বতী', 'hindu', 'female', 1), ('ভাই', 'hindu', 'male', 8), ('বিহু', 'hindu', 'male', 4), ('বাবা', 'hindu', 'male', 7), ('দিদি', 'hindu', 'female', 12), ('মা', 'hindu', 'female', 92), ('কাকা', 'hindu', 'male', 2), ('উনি', 'hindu', 'male', 10), ('শিব', 'hindu', 'male', 1), ('নানা', 'hindu', 'male', 1), ('পরিতোষ বাবু', 'hindu', 'male', 1), ('ভোলানাথ', 'hindu', 'male', 1), ('ঠামমি', 'hindu', 'female', 1), ('অনুষ্কা', 'hindu', 'female', 2), ('জিজু', 'hindu', 'male', 1), ('ইসমাইল', 'hindu', 'male', 1), ('শ্যামল', 'hindu', 'male', 1), ('দাদা', 'hindu', 'male', 5), ('মিস্টার স্যার', 'hindu', 'male', 1)]"
bn,jQFP2mp-jjA,None,None,দাস,"[('পলাশ', 'hindu', 'male'), ('নিপাদেব', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('ভাসুর', 'hindu', 'male'), ('বিহান দেব', 'hindu', 'male'), ('মাম্মি', 'hindu', 'female'), ('লয়ার', 'hindu', 'male'), ('দেববাড়ি', 'hindu', 'male'), ('খুকুমনি', 'hindu', 'female'), ('দাদুভাই', 'hindu', 'male'), ('রাজপুত্র', 'hindu', 'male'), ('ইশনা', 'hindu', 'female'), ('স্যার', 'hindu', 'male'), ('মি. দেব', 'hindu', 'male'), ('বোন', 'christian', 'female'), ('মিসেস দেব', 'hindu', 'female'), ('অফিসার', 'hindu', 'male')]",1493,602,834,484,"[('দাস', 2)]",None,None,"[('পলাশ', 'hindu', 'male', 1), ('নিপাদেব', 'hindu', 'male', 1), ('বাবা', 'hindu', 'male', 4), ('ভাসুর', 'hindu', 'male', 1), ('বিহান দেব', 'hindu', 'male', 1), ('মাম্মি', 'hindu', 'female', 1), ('লয়ার', 'hindu', 'male', 1), ('দেববাড়ি', 'hindu', 'male', 2), ('খুকুমনি', 'hindu', 'female', 8), ('দাদুভাই', 'hindu', 'male', 7), ('রাজপুত্র', 'hindu', 'male', 3), ('ইশনা', 'hindu', 'female', 1), ('স্যার', 'hindu', 'male', 1), ('মি. দেব', 'hindu', 'male', 1), ('বোন', 'christian', 'female', 1), ('মিসেস দেব', 'hindu', 'female', 1), ('অফিসার', 'hindu', 'male', 1)]"
bn,jXsEdah9o3s,None,None,None,"[('বাবা', 'hindu', 'male'), ('বনমালী কাকা', 'hindu', 'male'), ('দাদাভাই', 'hindu', 'male'), ('উমা', 'hindu', 'female'), ('অভিমন্য আচার্য', 'hindu', 'male'), ('পিসিম ভাইয়া', 'hindu', 'male'), ('মা', 'hindu', 'female'), ('দাদু', 'hindu', 'male'), ('ঠাম্মি', 'hindu', 'female'), ('দিদিভাই', 'hindu', 'female'), ('মিষ্টি বৌদি', 'hindu', 'female'), ('আলিয়া বোস', 'hindu', 'female')]",2674,964,1573,807,None,None,None,"[('বাবা', 'hindu', 'male', 6), ('বনমালী কাকা', 'hindu', 'male', 1), ('দাদাভাই', 'hindu', 'male', 1), ('উমা', 'hindu', 'female', 6), ('অভিমন্য আচার্য', 'hindu', 'male', 1), ('পিসিম ভাইয়া', 'hindu', 'male', 1), ('মা', 'hindu', 'female', 148), ('দাদু', 'hindu', 'male', 4), ('ঠাম্মি', 'hindu', 'female', 2), ('দিদিভাই', 'hindu', 'female', 1), ('মিষ্টি বৌদি', 'hindu', 'female', 1), ('আলিয়া বোস', 'hindu', 'female', 1)]"
bn,j_tzxrX5oLY,None,None,দাস,"[('ধাপা ফুলকপি ফুলটুশি কাকিমা', 'hindu', 'female'), ('স্মৃতি', 'hindu', 'female'), ('দাবাই', 'hindu', 'male'), ('আশুতোষ দেব', 'hindu', 'male'), ('খুকুমনি', 'hindu', 'female'), ('নারকেল', 'hindu', 'male'), ('লেডিস ফিঙ্গার', 'hindu', 'female'), ('বুড়ো দাদু', 'hindu', 'male')]",2149,742,1214,603,"[('দাস', 2)]",None,None,"[('ধাপা ফুলকপি ফুলটুশি কাকিমা', 'hindu', 'female', 1), ('স্মৃতি', 'hindu', 'female', 1), ('দাবাই', 'hindu', 'male', 2), ('আশুতোষ দেব', 'hindu', 'male', 2), ('খুকুমনি', 'hindu', 'female', 6), ('নারকেল', 'hindu', 'male', 1), ('লেডিস ফিঙ্গার', 'hindu', 'female', 1), ('বুড়ো দাদু', 'hindu', 'male', 2)]"
bn,kM32I6lyMjo,None,কাপুরুষ,সাদা, ,1864,679,1031,527,"[('সাদা', 1)]","[('কাপুরুষ', 1)]",None,[]
bn,kVhc1bXDE4o,None,None,গুন্ডা,"[('বাবা', 'hindu', 'male'), ('বাচ্চু', 'hindu', 'male'), ('লহন', 'hindu', 'male'), ('এশা', 'muslim', 'female'), ('মা', 'hindu', 'female'), ('ভিতরাম', 'hindu', 'male'), ('দাদা', 'hindu', 'male'), ('বকুল', 'hindu', 'male'), ('অরুণভ', 'hindu', 'male'), ('জামাই বাবু', 'hindu', 'male'), ('তিপদা', 'hindu', 'female'), ('শক্তি করদা', 'hindu', 'male'), ('জীব', 'hindu', 'male')]",1863,716,1060,580,"[('গুন্ডা', 2)]",None,None,"[('বাবা', 'hindu', 'male', 5), ('বাচ্চু', 'hindu', 'male', 2), ('লহন', 'hindu', 'male', 1), ('এশা', 'muslim', 'female', 5), ('মা', 'hindu', 'female', 104), ('ভিতরাম', 'hindu', 'male', 1), ('দাদা', 'hindu', 'male', 6), ('বকুল', 'hindu', 'male', 10), ('অরুণভ', 'hindu', 'male', 1), ('জামাই বাবু', 'hindu', 'male', 1), ('তিপদা', 'hindu', 'female', 1), ('শক্তি করদা', 'hindu', 'male', 1), ('জীব', 'hindu', 'male', 11)]"
bn,kbKcIEpiGmE,None,None,None,"[('তুমি', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('তোফি', 'hindu', 'male'), ('ছেলেটা', 'hindu', 'male'), ('চনি', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('মেয়ে', 'hindu', 'female'), ('সনি', 'hindu', 'male'), ('শান্তি', 'hindu', 'female'), ('আমি', 'hindu', 'male'), ('আপ', 'hindu', 'male')]",133,80,41,37,None,None,None,"[('তুমি', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 1), ('তোফি', 'hindu', 'male', 1), ('ছেলেটা', 'hindu', 'male', 1), ('চনি', 'hindu', 'female', 1), ('মা', 'hindu', 'female', 1), ('মেয়ে', 'hindu', 'female', 1), ('সনি', 'hindu', 'male', 1), ('শান্তি', 'hindu', 'female', 1), ('আমি', 'hindu', 'male', 4), ('আপ', 'hindu', 'male', 1)]"
bn,kw4NfqChDJ0,None,None,নুনু ,"[('নমিতা দি', 'hindu', 'female'), ('বৃষ্টিবাড়ি', 'hindu', 'male'), ('সনতো', 'hindu', 'male'), ('মঙ্গল', 'hindu', 'male'), ('সৌমেনদা', 'hindu', 'male'), ('ঋষি সেন', 'hindu', 'male'), ('সমেন দাস', 'hindu', 'male'), ('বামবি', 'hindu', 'male'), ('মিস্টার বাদুরসন', 'hindu', 'male'), ('পিহু', 'hindu', 'female'), ('দাদি', 'hindu', 'female')]",2232,855,1263,703,"[('নুনু', 1)]",None,None,"[('নমিতা দি', 'hindu', 'female', 1), ('বৃষ্টিবাড়ি', 'hindu', 'male', 4), ('সনতো', 'hindu', 'male', 1), ('মঙ্গল', 'hindu', 'male', 1), ('সৌমেনদা', 'hindu', 'male', 1), ('ঋষি সেন', 'hindu', 'male', 1), ('সমেন দাস', 'hindu', 'male', 1), ('বামবি', 'hindu', 'male', 1), ('মিস্টার বাদুরসন', 'hindu', 'male', 1), ('পিহু', 'hindu', 'female', 3), ('দাদি', 'hindu', 'female', 1)]"
bn,lEi-rI8xVNc,None,None,গান্ডু ,"[('বেদ', 'hindu', 'male'), ('রাজ', 'hindu', 'male'), ('বাবা', 'hindu', 'male'), ('ভূষণ', 'hindu', 'male'), ('যমুনা', 'hindu', 'female'), ('লনা', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('কাকা', 'hindu', 'male'), ('ছোট কর বাবু', 'hindu', 'male'), ('সঙ্গীত', 'hindu', 'male'), ('গীত', 'hindu', 'male')]",1793,709,987,579,"[('গান্ডু', 1)]",None,None,"[('বেদ', 'hindu', 'male', 4), ('রাজ', 'hindu', 'male', 2), ('বাবা', 'hindu', 'male', 3), ('ভূষণ', 'hindu', 'male', 1), ('যমুনা', 'hindu', 'female', 19), ('লনা', 'hindu', 'female', 2), ('মা', 'hindu', 'female', 88), ('কাকা', 'hindu', 'male', 3), ('ছোট কর বাবু', 'hindu', 'male', 1), ('সঙ্গীত', 'hindu', 'male', 1), ('গীত', 'hindu', 'male', 5)]"
bn,m6K3v9nT09o,None,None,None,"[('জেম্মা', 'hindu', 'female'), ('সারা', 'hindu', 'female'), ('মধুনা', 'hindu', 'female'), ('গৌতম', 'hindu', 'male'), ('অজিত', 'hindu', 'male'), ('কুশল', 'hindu', 'male'), ('জয়া', 'hindu', 'female'), ('রাকা', 'hindu', 'female'), ('মেজদা', 'hindu', 'male'), ('দরশনা', 'hindu', 'female')]",2072,719,1168,584,None,None,None,"[('জেম্মা', 'hindu', 'female', 3), ('সারা', 'hindu', 'female', 3), ('মধুনা', 'hindu', 'female', 1), ('গৌতম', 'hindu', 'male', 5), ('অজিত', 'hindu', 'male', 1), ('কুশল', 'hindu', 'male', 1), ('জয়া', 'hindu', 'female', 8), ('রাকা', 'hindu', 'female', 3), ('মেজদা', 'hindu', 'male', 2), ('দরশনা', 'hindu', 'female', 2)]"
bn,m_EXsn5hj0g,None,None,None, ,1214,472,668,376,None,None,None,[]
bn,mjuAgQ_lo9Q,None,None,"কালু , কালো","[('নয়ন', 'hindu', 'male'), ('জয়ন্ত বাবু', 'hindu', 'male'), ('ঠামি', 'hindu', 'female'), ('মামাজি', 'hindu', 'male'), ('জসমিন দিদি', 'hindu', 'female'), ('কাকিমনি', 'hindu', 'female'), ('দৃপ্ত', 'hindu', 'male'), ('ভিকি বাবু', 'hindu', 'male')]",2062,759,1155,608,"[('কালু', 1), ('কালো', 3)]",None,None,"[('নয়ন', 'hindu', 'male', 8), ('জয়ন্ত বাবু', 'hindu', 'male', 4), ('ঠামি', 'hindu', 'female', 1), ('মামাজি', 'hindu', 'male', 1), ('জসমিন দিদি', 'hindu', 'female', 1), ('কাকিমনি', 'hindu', 'female', 1), ('দৃপ্ত', 'hindu', 'male', 2), ('ভিকি বাবু', 'hindu', 'male', 1)]"
bn,mwKsQ6ku1X0,None,None,None,"[('বাবা', 'hindu', 'male'), ('রাধা দিদি', 'hindu', 'female'), ('তিতির', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('ছোট বৌমা', 'hindu', 'female'), ('শ্যামা', 'hindu', 'female'), ('মেজো বৌমা', 'hindu', 'female'), ('কৃষ্ণ', 'hindu', 'male'), ('নিখিল', 'hindu', 'male')]",2694,896,1613,757,None,None,None,"[('বাবা', 'hindu', 'male', 12), ('রাধা দিদি', 'hindu', 'female', 7), ('তিতির', 'hindu', 'female', 8), ('মা', 'hindu', 'female', 161), ('ছোট বৌমা', 'hindu', 'female', 5), ('শ্যামা', 'hindu', 'female', 23), ('মেজো বৌমা', 'hindu', 'female', 2), ('কৃষ্ণ', 'hindu', 'male', 10), ('নিখিল', 'hindu', 'male', 3)]"
bn,nQwoUp99-hg,None,None,None,"[('প্রণব', 'hindu', 'male'), ('বর্দা', 'hindu', 'female'), ('অভিজিৎ', 'hindu', 'male'), ('জিদ বাবু', 'hindu', 'male'), ('সুখেন্দু', 'hindu', 'male'), ('বাবলু', 'hindu', 'male'), ('অর্ণব', 'hindu', 'male'), ('শিউলি', 'hindu', 'female'), ('বাসন্তি', 'hindu', 'female'), ('বিহু', 'hindu', 'male'), ('কোয়েল', 'hindu', 'female'), ('মিস্টার গাঙ্গুলি', 'hindu', 'male'), ('প্রবি', 'hindu', 'female')]",1904,721,1032,585,None,None,None,"[('প্রণব', 'hindu', 'male', 2), ('বর্দা', 'hindu', 'female', 3), ('অভিজিৎ', 'hindu', 'male', 1), ('জিদ বাবু', 'hindu', 'male', 2), ('সুখেন্দু', 'hindu', 'male', 1), ('বাবলু', 'hindu', 'male', 7), ('অর্ণব', 'hindu', 'male', 4), ('শিউলি', 'hindu', 'female', 14), ('বাসন্তি', 'hindu', 'female', 2), ('বিহু', 'hindu', 'male', 2), ('কোয়েল', 'hindu', 'female', 2), ('মিস্টার গাঙ্গুলি', 'hindu', 'male', 1), ('প্রবি', 'hindu', 'female', 1)]"
bn,nU7Ry7sIhxE,None,None,None,"[('তুমি', 'hindu', 'female'), ('ওরা', 'hindu', 'male'), ('সন্তান', 'hindu', 'male'), ('পুত্র', 'hindu', 'male'), ('স্ত্রী', 'hindu', 'female'), ('বাবা', 'hindu', 'male'), ('দেবর', 'hindu', 'male'), ('প্রেমিকা', 'hindu', 'female'), ('মা', 'hindu', 'female'), ('মেয়ে', 'hindu', 'female'), ('মাসি', 'hindu', 'female'), ('নানি', 'hindu', 'female'), ('নানা', 'hindu', 'male'), ('স্বামী', 'hindu', 'male'), ('বন্ধু', 'hindu', 'male'), ('চাচা', 'hindu', 'male'), ('ননদ', 'hindu', 'female'), ('শাশুড়ি', 'hindu', 'female'), ('সে', 'hindu', 'male'), ('মামা', 'hindu', 'male'), ('ছেলে', 'hindu', 'male'), ('খালা', 'hindu', 'female'), ('জামাই', 'hindu', 'male'), ('শ্বশুর', 'hindu', 'male'), ('কন্যা', 'hindu', 'female'), ('প্রেমিক', 'hindu', 'male'), ('দাদা', 'hindu', 'male'), ('বউ', 'hindu', 'female'), ('দাদি', 'hindu', 'female'), ('আমি', 'hindu', 'male')]",236,130,85,70,None,None,None,"[('তুমি', 'hindu', 'female', 9), ('ওরা', 'hindu', 'male', 1), ('সন্তান', 'hindu', 'male', 1), ('পুত্র', 'hindu', 'male', 1), ('স্ত্রী', 'hindu', 'female', 1), ('বাবা', 'hindu', 'male', 1), ('দেবর', 'hindu', 'male', 1), ('প্রেমিকা', 'hindu', 'female', 1), ('মা', 'hindu', 'female', 10), ('মেয়ে', 'hindu', 'female', 2), ('মাসি', 'hindu', 'female', 1), ('নানি', 'hindu', 'female', 1), ('নানা', 'hindu', 'male', 1), ('স্বামী', 'hindu', 'male', 1), ('বন্ধু', 'hindu', 'male', 1), ('চাচা', 'hindu', 'male', 1), ('ননদ', 'hindu', 'female', 1), ('শাশুড়ি', 'hindu', 'female', 1), ('সে', 'hindu', 'male', 2), ('মামা', 'hindu', 'male', 1), ('ছেলে', 'hindu', 'male', 1), ('খালা', 'hindu', 'female', 1), ('জামাই', 'hindu', 'male', 1), ('শ্বশুর', 'hindu', 'male', 1), ('কন্যা', 'hindu', 'female', 1), ('প্রেমিক', 'hindu', 'male', 1), ('দাদা', 'hindu', 'male', 1), ('বউ', 'hindu', 'female', 1), ('দাদি', 'hindu', 'female', 1), ('আমি', 'hindu', 'male', 10)]"
