Language,Video ID,Controversial Topics (LLM),Derogatory Words (LLM),Derogatory Words (dictionary),Person names,Transcript word count,Transcript unique word count,Transcript non-stopword count,Transcript unique non-stop word count,Derogatory words (dictionary) word count,Derogatory words (LLM) word count,Controversial topics (LLM) word count,Person names word count
hi,Y2OGG8KLgC0,None,None,"कटवा, गरीब, भाइये, घंटा, भंगि, बांस, ठुला","[('सैनिक', 'hindu', 'female'), ('लकड़हारे', 'hindu', 'male'), ('पंडित जी', 'hindu', 'female'), ('शनिदेव महाराज', 'hindu', 'female'), ('गोपाल', 'hindu', 'male'), ('घनश्याम', 'hindu', 'male'), ('गुड़ी पड़वा', 'hindu', 'unisex'), ('भाऊ', 'hindu', 'male'), ('सोमा', 'hindu', 'female')]",2196,703,976,516,"[('कटवा', 1), ('गरीब', 1), ('भाइये', 1), ('घंटा', 1), ('भंगि', 1), ('बांस', 1), ('ठुला', 1)]",None,None,"[('सैनिक', 'hindu', 'female', 2), ('लकड़हारे', 'hindu', 'male', 1), ('पंडित जी', 'hindu', 'female', 1), ('शनिदेव महाराज', 'hindu', 'female', 7), ('गोपाल', 'hindu', 'male', 1), ('घनश्याम', 'hindu', 'male', 1), ('गुड़ी पड़वा', 'hindu', 'unisex', 1), ('भाऊ', 'hindu', 'male', 2), ('सोमा', 'hindu', 'female', 7)]"
hi,YDIzqB5TYKs,None,None,None, ,902,373,342,246,None,None,None,[]
hi,YT2ZprTiMmQ,None,None,"अपशगुनी, अछूत, चोर, भाइये, ठुला","[('रिहान', 'muslim', 'unknown'), ('दीदी', 'hindu', 'female'), ('भाई', 'hindu', 'male'), ('बेटा', 'hindu', 'unknown'), ('सौम्या', 'hindu', 'female'), ('मम्मी', 'hindu', 'female'), ('पापा', 'hindu', 'male'), ('मोहित', 'hindu', 'female'), ('बेटी', 'hindu', 'female'), ('प्रिया', 'hindu', 'female'), ('आदिशाद', 'muslim', 'unknown'), ('दादा', 'hindu', 'male'), ('श्याम', 'hindu', 'male'), ('भैया', 'hindu', 'unknown'), ('स्वाति', 'hindu', 'female'), ('अर्जुन', 'hindu', 'female')]",3044,803,1168,595,"[('अपशगुनी', 1), ('अछूत', 1), ('चोर', 1), ('भाइये', 1), ('ठुला', 1)]",None,None,"[('रिहान', 'muslim', 'unknown', 6), ('दीदी', 'hindu', 'female', 1), ('भाई', 'hindu', 'male', 13), ('बेटा', 'hindu', 'unknown', 8), ('सौम्या', 'hindu', 'female', 6), ('मम्मी', 'hindu', 'female', 1), ('पापा', 'hindu', 'male', 1), ('मोहित', 'hindu', 'female', 24), ('बेटी', 'hindu', 'female', 8), ('प्रिया', 'hindu', 'female', 20), ('आदिशाद', 'muslim', 'unknown', 2), ('दादा', 'hindu', 'male', 1), ('श्याम', 'hindu', 'male', 1), ('भैया', 'hindu', 'unknown', 1), ('स्वाति', 'hindu', 'female', 1), ('अर्जुन', 'hindu', 'female', 1)]"
hi,Z3kOM3TCyxA,None,None,"ठुला, भाइये, गरीब","[('अमन कुमार', 'hindu', 'male'), ('चाचाचाची', 'hindu', 'unknown'), ('मां', 'hindu', 'female'), ('बेटा', 'hindu', 'unknown'), ('भैया', 'hindu', 'unknown'), ('कुणाल चोपड़ा', 'hindu', 'male'), ('चाची', 'hindu', 'female'), ('आनंद', 'hindu', 'unisex'), ('पापा', 'hindu', 'male'), ('बेटी', 'hindu', 'female'), ('भाभी', 'hindu', 'female'), ('दादा', 'hindu', 'male'), ('सीमा', 'hindu', 'female'), ('अजतु', 'hindu', 'unisex'), ('सिद्धि चोपड़ा', 'hindu', 'unknown'), ('दादी', 'hindu', 'female'), ('एंडी', 'hindu', 'female'), ('रवीना', 'hindu', 'female')]",2404,711,860,504,"[('ठुला', 1), ('भाइये', 1), ('गरीब', 2)]",None,None,"[('अमन कुमार', 'hindu', 'male', 6), ('चाचाचाची', 'hindu', 'unknown', 1), ('मां', 'hindu', 'female', 10), ('बेटा', 'hindu', 'unknown', 10), ('भैया', 'hindu', 'unknown', 1), ('कुणाल चोपड़ा', 'hindu', 'male', 2), ('चाची', 'hindu', 'female', 4), ('आनंद', 'hindu', 'unisex', 1), ('पापा', 'hindu', 'male', 8), ('बेटी', 'hindu', 'female', 1), ('भाभी', 'hindu', 'female', 1), ('दादा', 'hindu', 'male', 2), ('सीमा', 'hindu', 'female', 1), ('अजतु', 'hindu', 'unisex', 1), ('सिद्धि चोपड़ा', 'hindu', 'unknown', 1), ('दादी', 'hindu', 'female', 1), ('एंडी', 'hindu', 'female', 1), ('रवीना', 'hindu', 'female', 1)]"
hi,ZThd2Krro84,None,None,"ठुला, भाइये, चुटिया, चुची","[('दीपू भैया', 'hindu', 'male'), ('मां', 'hindu', 'female'), ('काल', 'hindu', 'male'), ('हैप्पी पांडे', 'hindu', 'unisex'), ('चाचा', 'hindu', 'male'), ('रिंकू', 'hindu', 'unknown'), ('नानी', 'hindu', 'female'), ('खुशी', 'hindu', 'female'), ('राम भरोसे मिठाई भंडार वाला', 'hindu', 'female'), ('भाभी', 'hindu', 'female'), ('दादी', 'hindu', 'female'), ('बजरंग बली जी', 'hindu', 'male'), ('भैया', 'hindu', 'unknown'), ('डिप्टी कलेक्टर', 'hindu', 'male')]",1916,643,907,481,"[('ठुला', 1), ('भाइये', 1), ('चुटिया', 1), ('चुची', 1)]",None,None,"[('दीपू भैया', 'hindu', 'male', 1), ('मां', 'hindu', 'female', 5), ('काल', 'hindu', 'male', 3), ('हैप्पी पांडे', 'hindu', 'unisex', 3), ('चाचा', 'hindu', 'male', 1), ('रिंकू', 'hindu', 'unknown', 6), ('नानी', 'hindu', 'female', 1), ('खुशी', 'hindu', 'female', 11), ('राम भरोसे मिठाई भंडार वाला', 'hindu', 'female', 1), ('भाभी', 'hindu', 'female', 1), ('दादी', 'hindu', 'female', 1), ('बजरंग बली जी', 'hindu', 'male', 2), ('भैया', 'hindu', 'unknown', 11), ('डिप्टी कलेक्टर', 'hindu', 'male', 1)]"
hi,_KhUT-f8b4M,None,None,"ठुला, हड्डी , घंटा, भाइये, पप्पू","[('शालू', 'hindu', 'female'), ('पप्पू', 'hindu', 'unknown'), ('जोगी', 'hindu', 'unknown'), ('पंडित जी', 'hindu', 'female'), ('चोकी', 'hindu', 'male'), ('सुनी जीजी', 'hindu', 'female'), ('अजय जी', 'hindu', 'male'), ('अमित', 'hindu', 'unknown'), ('रूपा आंटी', 'hindu', 'female'), ('माही', 'hindu', 'female'), ('नीम', 'hindu', 'male'), ('बेबी', 'hindu', 'unisex'), ('ढोल वाले', 'hindu', 'male')]",1406,495,524,342,"[('ठुला', 1), ('हड्डी', 1), ('घंटा', 1), ('भाइये', 1), ('पप्पू', 1)]",None,None,"[('शालू', 'hindu', 'female', 1), ('पप्पू', 'hindu', 'unknown', 1), ('जोगी', 'hindu', 'unknown', 9), ('पंडित जी', 'hindu', 'female', 1), ('चोकी', 'hindu', 'male', 2), ('सुनी जीजी', 'hindu', 'female', 1), ('अजय जी', 'hindu', 'male', 1), ('अमित', 'hindu', 'unknown', 1), ('रूपा आंटी', 'hindu', 'female', 3), ('माही', 'hindu', 'female', 2), ('नीम', 'hindu', 'male', 1), ('बेबी', 'hindu', 'unisex', 4), ('ढोल वाले', 'hindu', 'male', 4)]"
hi,a6CVTxqhUFo,None,None,"कटवा, ठुला, भाइये","[('अदिशात', 'hindu', 'unisex'), ('अंकल', 'hindu', 'unknown'), ('रागेश्वरी', 'hindu', 'female'), ('डैड', 'hindu', 'unknown'), ('सौम्या', 'hindu', 'female'), ('मम्मी', 'hindu', 'female'), ('मनी', 'hindu', 'female'), ('प्रिया', 'hindu', 'female'), ('यामीनी', 'hindu', 'female'), ('रेहान', 'muslim', 'unisex')]",2800,702,975,512,"[('कटवा', 1), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('अदिशात', 'hindu', 'unisex', 1), ('अंकल', 'hindu', 'unknown', 2), ('रागेश्वरी', 'hindu', 'female', 1), ('डैड', 'hindu', 'unknown', 3), ('सौम्या', 'hindu', 'female', 9), ('मम्मी', 'hindu', 'female', 1), ('मनी', 'hindu', 'female', 4), ('प्रिया', 'hindu', 'female', 4), ('यामीनी', 'hindu', 'female', 1), ('रेहान', 'muslim', 'unisex', 3)]"
hi,agE5LdFur5A,None,None,"कटवा, ठुला","[('कर्ण', 'hindu', 'female'), ('भगवान हनुमान', 'hindu', 'male'), ('जयद्रथ', 'hindu', 'female'), ('पांडव', 'hindu', 'male'), ('भगवान सूर्य', 'hindu', 'male'), ('महाभारत', 'hindu', 'female'), ('धृतराष्ट्र', 'hindu', 'female'), ('एकलव्य', 'hindu', 'male'), ('गांधारी', 'hindu', 'female'), ('द्रोणाचार्य', 'hindu', 'male'), ('नकुल', 'hindu', 'male'), ('कृष्ण', 'hindu', 'female'), ('युधिष्ठिर', 'hindu', 'female'), ('इंद्र', 'hindu', 'female'), ('सहदेव', 'hindu', 'unisex'), ('द्रौपदी', 'hindu', 'female'), ('संजय', 'hindu', 'female'), ('शल्य', 'hindu', 'male'), ('कौरव', 'hindu', 'female'), ('श्री कृष्ण', 'hindu', 'male'), ('भीष्म पितामह', 'hindu', 'female'), ('अभिमन्यु', 'hindu', 'male'), ('कुंती', 'hindu', 'female'), ('शकुनि', 'hindu', 'male'), ('अर्जुन', 'hindu', 'female'), ('परशुराम', 'hindu', 'male'), ('दुर्योधन', 'hindu', 'male')]",1005,386,415,262,"[('कटवा', 1), ('ठुला', 1)]",None,None,"[('कर्ण', 'hindu', 'female', 1), ('भगवान हनुमान', 'hindu', 'male', 1), ('जयद्रथ', 'hindu', 'female', 1), ('पांडव', 'hindu', 'male', 1), ('भगवान सूर्य', 'hindu', 'male', 1), ('महाभारत', 'hindu', 'female', 3), ('धृतराष्ट्र', 'hindu', 'female', 1), ('एकलव्य', 'hindu', 'male', 2), ('गांधारी', 'hindu', 'female', 1), ('द्रोणाचार्य', 'hindu', 'male', 1), ('नकुल', 'hindu', 'male', 1), ('कृष्ण', 'hindu', 'female', 1), ('युधिष्ठिर', 'hindu', 'female', 1), ('इंद्र', 'hindu', 'female', 4), ('सहदेव', 'hindu', 'unisex', 1), ('द्रौपदी', 'hindu', 'female', 1), ('संजय', 'hindu', 'female', 1), ('शल्य', 'hindu', 'male', 1), ('कौरव', 'hindu', 'female', 1), ('श्री कृष्ण', 'hindu', 'male', 1), ('भीष्म पितामह', 'hindu', 'female', 1), ('अभिमन्यु', 'hindu', 'male', 1), ('कुंती', 'hindu', 'female', 1), ('शकुनि', 'hindu', 'male', 1), ('अर्जुन', 'hindu', 'female', 3), ('परशुराम', 'hindu', 'male', 1), ('दुर्योधन', 'hindu', 'male', 1)]"
hi,ayfYf6aMy2M,None,None,"कटवा, ठुला, भाइये, चुटिया","[('सासू मां', 'hindu', 'unknown'), ('दादी', 'hindu', 'female'), ('मुस्कुराना', 'hindu', 'female'), ('स्वरूप', 'hindu', 'male'), ('गुन', 'hindu', 'male'), ('सिद्धि', 'hindu', 'female'), ('भूषण', 'hindu', 'male'), ('चुटकी', 'hindu', 'unknown'), ('लक्ष्मी', 'hindu', 'female'), ('पर्', 'hindu', 'male')]",2230,661,845,475,"[('कटवा', 1), ('ठुला', 1), ('भाइये', 1), ('चुटिया', 1)]",None,None,"[('सासू मां', 'hindu', 'unknown', 4), ('दादी', 'hindu', 'female', 3), ('मुस्कुराना', 'hindu', 'female', 1), ('स्वरूप', 'hindu', 'male', 1), ('गुन', 'hindu', 'male', 5), ('सिद्धि', 'hindu', 'female', 1), ('भूषण', 'hindu', 'male', 1), ('चुटकी', 'hindu', 'unknown', 4), ('लक्ष्मी', 'hindu', 'female', 1), ('पर्', 'hindu', 'male', 1)]"
hi,b-GlqCI0Csk,None,None,"भक्त, भाइये, बिहारी , भंगि, सती, ठुला, भक्त्त ","[('राम', 'hindu', 'female'), ('शत्रुघ्न', 'hindu', 'female'), ('भरत', 'hindu', 'unisex'), ('गुरुदेव', 'hindu', 'unknown'), ('लव', 'hindu', 'unknown'), ('हनुमान', 'hindu', 'male'), ('लक्ष्मण', 'hindu', 'male'), ('कुश', 'hindu', 'female'), ('सीता', 'hindu', 'female'), ('महर्षि वाल्मीकि', 'hindu', 'male')]",2534,733,1099,564,"[('भक्त', 3), ('भाइये', 1), ('बिहारी', 1), ('भंगि', 1), ('सती', 2), ('ठुला', 1), ('भक्त्त', 1)]",None,None,"[('राम', 'hindu', 'female', 24), ('शत्रुघ्न', 'hindu', 'female', 1), ('भरत', 'hindu', 'unisex', 5), ('गुरुदेव', 'hindu', 'unknown', 7), ('लव', 'hindu', 'unknown', 3), ('हनुमान', 'hindu', 'male', 4), ('लक्ष्मण', 'hindu', 'male', 5), ('कुश', 'hindu', 'female', 5), ('सीता', 'hindu', 'female', 11), ('महर्षि वाल्मीकि', 'hindu', 'male', 1)]"
hi,bTucaYr3HwA,None,None,"ठुला, भाइये","[('मेघनाद', 'hindu', 'male'), ('राम', 'hindu', 'female'), ('मां', 'hindu', 'female'), ('रावण', 'hindu', 'male'), ('हनुमान', 'hindu', 'male'), ('लक्ष्मण', 'hindu', 'male'), ('जामवंत', 'hindu', 'male'), ('ब्रह्मण', 'hindu', 'male'), ('सुषेन', 'hindu', 'unknown'), ('अंगद', 'hindu', 'male'), ('सीता', 'hindu', 'female'), ('धरती', 'hindu', 'unknown'), ('दशरथ', 'hindu', 'female'), ('विष्णुपुराण', 'hindu', 'female')]",1642,503,727,353,"[('ठुला', 1), ('भाइये', 1)]",None,None,"[('मेघनाद', 'hindu', 'male', 1), ('राम', 'hindu', 'female', 66), ('मां', 'hindu', 'female', 4), ('रावण', 'hindu', 'male', 11), ('हनुमान', 'hindu', 'male', 1), ('लक्ष्मण', 'hindu', 'male', 9), ('जामवंत', 'hindu', 'male', 1), ('ब्रह्मण', 'hindu', 'male', 1), ('सुषेन', 'hindu', 'unknown', 1), ('अंगद', 'hindu', 'male', 6), ('सीता', 'hindu', 'female', 2), ('धरती', 'hindu', 'unknown', 2), ('दशरथ', 'hindu', 'female', 1), ('विष्णुपुराण', 'hindu', 'female', 2)]"
hi,cNqNF2V8q84,None,None,"ठुला, भाइये","[('सरला', 'hindu', 'female'), ('ऋषभ', 'hindu', 'male'), ('करण', 'hindu', 'male'), ('प्रीता', 'hindu', 'female'), ('शर्लिन', 'hindu', 'female'), ('डॉक्टर प्रीता', 'hindu', 'female'), ('समीर', 'hindu', 'male'), ('दादी', 'hindu', 'female'), ('मीना', 'hindu', 'female'), ('बजर भट्टी', 'hindu', 'male'), ('दुर्गा', 'hindu', 'female'), ('बूटी', 'hindu', 'unknown'), ('सृष्टि', 'hindu', 'female'), ('परमेश्वर', 'hindu', 'male')]",2635,763,960,540,"[('ठुला', 1), ('भाइये', 1)]",None,None,"[('सरला', 'hindu', 'female', 1), ('ऋषभ', 'hindu', 'male', 7), ('करण', 'hindu', 'male', 4), ('प्रीता', 'hindu', 'female', 2), ('शर्लिन', 'hindu', 'female', 1), ('डॉक्टर प्रीता', 'hindu', 'female', 1), ('समीर', 'hindu', 'male', 2), ('दादी', 'hindu', 'female', 1), ('मीना', 'hindu', 'female', 1), ('बजर भट्टी', 'hindu', 'male', 1), ('दुर्गा', 'hindu', 'female', 1), ('बूटी', 'hindu', 'unknown', 1), ('सृष्टि', 'hindu', 'female', 4), ('परमेश्वर', 'hindu', 'male', 1)]"
hi,caqE4Q3RLz4,None,None,"कटवा, ठुला, भाइये","[('कृतिका', 'hindu', 'female'), ('महेश', 'hindu', 'unknown'), ('प्रीता अरोरा लूथरा', 'hindu', 'female'), ('शीता', 'hindu', 'female'), ('पृथ्वी मल्होत्रा', 'hindu', 'male'), ('नताशा', 'hindu', 'female'), ('समीर', 'hindu', 'male'), ('करण मल्होत्रा', 'hindu', 'unknown'), ('दादी', 'hindu', 'female'), ('जी भाभी', 'hindu', 'female'), ('भैया', 'hindu', 'unknown')]",2944,721,1031,515,"[('कटवा', 1), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('कृतिका', 'hindu', 'female', 1), ('महेश', 'hindu', 'unknown', 3), ('प्रीता अरोरा लूथरा', 'hindu', 'female', 1), ('शीता', 'hindu', 'female', 2), ('पृथ्वी मल्होत्रा', 'hindu', 'male', 1), ('नताशा', 'hindu', 'female', 2), ('समीर', 'hindu', 'male', 1), ('करण मल्होत्रा', 'hindu', 'unknown', 1), ('दादी', 'hindu', 'female', 5), ('जी भाभी', 'hindu', 'female', 1), ('भैया', 'hindu', 'unknown', 2)]"
hi,ceR4TSDzbYk,None,None,None,"[('श', 'hindu', 'female'), ('ओ', 'hindu', 'unknown'), ('सी', 'hindu', 'female'), ('मी', 'hindu', 'unknown'), ('जमनी', 'hindu', 'female')]",17,17,3,3,None,None,None,"[('श', 'hindu', 'female', 1), ('ओ', 'hindu', 'unknown', 1), ('सी', 'hindu', 'female', 1), ('मी', 'hindu', 'unknown', 1), ('जमनी', 'hindu', 'female', 1)]"
hi,ceaZ0ztCoFw,None,None,None,"[('च', 'hindu', 'male'), ('प्\u200dलीज', 'hindu', 'male'), ('जाए', 'hindu', 'male'), ('वो', 'hindu', 'unknown'), ('क्या', 'unknown', 'unknown'), ('कर', 'hindu', 'female'), ('तू', 'hindu', 'female'), ('मैं', 'hindu', 'female')]",22,19,6,6,None,None,None,"[('च', 'hindu', 'male', 3), ('प्\u200dलीज', 'hindu', 'male', 1), ('जाए', 'hindu', 'male', 1), ('वो', 'hindu', 'unknown', 1), ('क्या', 'unknown', 'unknown', 1), ('कर', 'hindu', 'female', 2), ('तू', 'hindu', 'female', 1), ('मैं', 'hindu', 'female', 1)]"
hi,ceudNrU3fpU,None,None,"पाकी, ठुला, भाइये","[('फरजू', 'muslim', 'male'), ('जीविका', 'hindu', 'female'), ('राजुसेखर', 'hindu', 'male'), ('स्वामिनी', 'hindu', 'female'), ('दीदी', 'hindu', 'female'), ('डब्बू', 'hindu', 'unknown'), ('बानी', 'hindu', 'female'), ('मनू', 'hindu', 'unisex'), ('मानी', 'hindu', 'female'), ('मानवी', 'hindu', 'female'), ('बीजी', 'hindu', 'unisex'), ('दादी', 'hindu', 'female')]",1570,531,606,371,"[('पाकी', 1), ('ठुला', 1), ('भाइये', 1)]",None,None,"[('फरजू', 'muslim', 'male', 1), ('जीविका', 'hindu', 'female', 10), ('राजुसेखर', 'hindu', 'male', 1), ('स्वामिनी', 'hindu', 'female', 2), ('दीदी', 'hindu', 'female', 7), ('डब्बू', 'hindu', 'unknown', 1), ('बानी', 'hindu', 'female', 1), ('मनू', 'hindu', 'unisex', 1), ('मानी', 'hindu', 'female', 1), ('मानवी', 'hindu', 'female', 11), ('बीजी', 'hindu', 'unisex', 11), ('दादी', 'hindu', 'female', 1)]"
hi,cjNdEtnOHys,None,None,None,"[('और', 'hindu', 'unknown'), ('رب', 'muslim', 'male'), ('ओ', 'hindu', 'unknown'), ('الشم', 'muslim', 'female'), ('हम्', 'hindu', 'unisex')]",12,7,2,2,None,None,None,"[('और', 'hindu', 'unknown', 1), ('رب', 'muslim', 'male', 1), ('ओ', 'hindu', 'unknown', 4), ('الشم', 'muslim', 'female', 1), ('हम्', 'hindu', 'unisex', 1)]"
hi,cx5B-RTPTOM,None,None,"ठुला, भाइये","[('राली', 'hindu', 'unisex'), ('करण', 'hindu', 'male'), ('डॉक्टर प्रिया', 'hindu', 'female'), ('घर के बिजनेसमन', 'hindu', 'male'), ('प्रीता', 'hindu', 'female'), ('शर्लिन', 'hindu', 'female'), ('पंचायती बिजनेसमैन', 'hindu', 'male'), ('पीता जी', 'hindu', 'unknown'), ('महेश जी', 'hindu', 'male'), ('करण की मम्मी', 'hindu', 'female'), ('तेजा जी', 'hindu', 'unknown'), ('बेबी', 'hindu', 'unisex'), ('पटरानी साहेबा', 'hindu', 'female'), ('करण की दादी', 'hindu', 'female'), ('शलिन के मम्मी', 'hindu', 'unknown')]",2009,633,736,427,"[('ठुला', 1), ('भाइये', 1)]",None,None,"[('राली', 'hindu', 'unisex', 2), ('करण', 'hindu', 'male', 2), ('डॉक्टर प्रिया', 'hindu', 'female', 1), ('घर के बिजनेसमन', 'hindu', 'male', 1), ('प्रीता', 'hindu', 'female', 2), ('शर्लिन', 'hindu', 'female', 1), ('पंचायती बिजनेसमैन', 'hindu', 'male', 2), ('पीता जी', 'hindu', 'unknown', 3), ('महेश जी', 'hindu', 'male', 1), ('करण की मम्मी', 'hindu', 'female', 1), ('तेजा जी', 'hindu', 'unknown', 2), ('बेबी', 'hindu', 'unisex', 4), ('पटरानी साहेबा', 'hindu', 'female', 1), ('करण की दादी', 'hindu', 'female', 1), ('शलिन के मम्मी', 'hindu', 'unknown', 1)]"
hi,cygYV6BVmWY,None,None,"कटवा, ठुला, भक्त, भाइये, भक्त्त ","[('सारथी', 'hindu', 'unisex'), ('प्रभु', 'hindu', 'unisex'), ('कृष्ण', 'hindu', 'female'), ('सेनापति', 'hindu', 'male'), ('रुक्मणी', 'hindu', 'female'), ('द्वारकाधीश', 'hindu', 'male'), ('महाराज', 'hindu', 'male'), ('दारु', 'hindu', 'unisex'), ('सालव नरेश', 'hindu', 'male'), ('राधा', 'hindu', 'female'), ('प्रनंदा', 'hindu', 'female'), ('कान्हा', 'hindu', 'unknown'), ('युवतियां', 'hindu', 'female'), ('शिशुपाल', 'hindu', 'male'), ('निरगुण', 'hindu', 'unisex')]",1856,562,843,406,"[('कटवा', 1), ('ठुला', 1), ('भक्त', 3), ('भाइये', 1), ('भक्त्त', 1)]",None,None,"[('सारथी', 'hindu', 'unisex', 2), ('प्रभु', 'hindu', 'unisex', 21), ('कृष्ण', 'hindu', 'female', 43), ('सेनापति', 'hindu', 'male', 2), ('रुक्मणी', 'hindu', 'female', 1), ('द्वारकाधीश', 'hindu', 'male', 13), ('महाराज', 'hindu', 'male', 20), ('दारु', 'hindu', 'unisex', 1), ('सालव नरेश', 'hindu', 'male', 1), ('राधा', 'hindu', 'female', 17), ('प्रनंदा', 'hindu', 'female', 1), ('कान्हा', 'hindu', 'unknown', 11), ('युवतियां', 'hindu', 'female', 4), ('शिशुपाल', 'hindu', 'male', 2), ('निरगुण', 'hindu', 'unisex', 1)]"
hi,dKRCjcw1B0Q,None,None,"अपशगुनी, कटवा, ठुला, ठरकी ","[('तुलसी', 'hindu', 'female'), ('सुपरमैन', 'christian', 'female'), ('प्रज्ञा', 'hindu', 'female'), ('किरण', 'hindu', 'unisex'), ('इंस्पेक्टर', 'hindu', 'male'), ('हेरा', 'hindu', 'female'), ('दादी', 'hindu', 'female'), ('अभी', 'hindu', 'unknown')]",2489,654,873,454,"[('अपशगुनी', 1), ('कटवा', 1), ('ठुला', 1), ('ठरकी', 1)]",None,None,"[('तुलसी', 'hindu', 'female', 2), ('सुपरमैन', 'christian', 'female', 12), ('प्रज्ञा', 'hindu', 'female', 6), ('किरण', 'hindu', 'unisex', 1), ('इंस्पेक्टर', 'hindu', 'male', 2), ('हेरा', 'hindu', 'female', 1), ('दादी', 'hindu', 'female', 13), ('अभी', 'hindu', 'unknown', 4)]"
hi,dKVpHGFfhjg,None,None,None,"[('उनका हत', 'hindu', 'male'), ('ओम', 'hindu', 'male'), ('ओम  ओम', 'hindu', 'male')]",6,5,0,0,None,None,None,"[('उनका हत', 'hindu', 'male', 1), ('ओम', 'hindu', 'male', 2), ('ओम  ओम', 'hindu', 'male', 1)]"
hi,dWlW609PvTY,None,None,None,"[('حم', 'muslim', 'male'), ('हम', 'hindu', 'female'), ('حريم', 'muslim', 'female'), ('सब', 'hindu', 'unknown'), ('الله', 'muslim', 'female')]",11,7,2,2,None,None,None,"[('حم', 'muslim', 'male', 1), ('हम', 'hindu', 'female', 2), ('حريم', 'muslim', 'female', 1), ('सब', 'hindu', 'unknown', 1), ('الله', 'muslim', 'female', 1)]"
hi,er_U-_pq6kU,None,None,"अपशगुनी, नपुंसक , चोर, भक्त, भाइये, अनपढ़, नपुंसक, अछूत, गुंडा , ठुला, भक्त्त ","[('तुकाराम', 'hindu', 'female'), ('स्वामी जी', 'hindu', 'female'), ('दया', 'hindu', 'unknown'), ('सेतु', 'hindu', 'unisex'), ('बोरा', 'hindu', 'unknown'), ('सुलक्षणा', 'hindu', 'female'), ('चामुंडा', 'hindu', 'female'), ('माया', 'hindu', 'female'), ('लक्ष्मण', 'hindu', 'male'), ('महाराज', 'hindu', 'male'), ('बाऊ', 'hindu', 'male'), ('सेठ', 'hindu', 'unknown'), ('शनिदव', 'hindu', 'male'), ('खुशी भाऊ', 'hindu', 'female'), ('सरदार', 'hindu', 'female'), ('राघव', 'hindu', 'female')]",2350,686,1062,505,"[('अपशगुनी', 1), ('नपुंसक', 1), ('चोर', 10), ('भक्त', 16), ('भाइये', 1), ('अनपढ़', 1), ('नपुंसक', 1), ('अछूत', 1), ('गुंडा', 1), ('ठुला', 1), ('भक्त्त', 1)]",None,None,"[('तुकाराम', 'hindu', 'female', 5), ('स्वामी जी', 'hindu', 'female', 8), ('दया', 'hindu', 'unknown', 3), ('सेतु', 'hindu', 'unisex', 1), ('बोरा', 'hindu', 'unknown', 1), ('सुलक्षणा', 'hindu', 'female', 9), ('चामुंडा', 'hindu', 'female', 3), ('माया', 'hindu', 'female', 2), ('लक्ष्मण', 'hindu', 'male', 1), ('महाराज', 'hindu', 'male', 17), ('बाऊ', 'hindu', 'male', 2), ('सेठ', 'hindu', 'unknown', 1), ('शनिदव', 'hindu', 'male', 7), ('खुशी भाऊ', 'hindu', 'female', 3), ('सरदार', 'hindu', 'female', 5), ('राघव', 'hindu', 'female', 1)]"
hi,f2pSGxmh0Jg,None,None,None,"[('ओके', 'hindu', 'unknown'), ('वा', 'hindu', 'female'), ('ا', 'hindu', 'female'), ('ो', 'hindu', 'unisex'), ('جدا', 'muslim', 'female')]",7,6,2,1,None,None,None,"[('ओके', 'hindu', 'unknown', 2), ('वा', 'hindu', 'female', 1), ('ا', 'hindu', 'female', 2), ('ो', 'hindu', 'unisex', 1), ('جدا', 'muslim', 'female', 1)]"
hi,fO0l7EDnJvg,None,None,"मोटी , ठुला, भाइये, मोटा","[('बापूजी', 'hindu', 'unknown'), ('बनबा', 'hindu', 'unisex'), ('तोरल', 'hindu', 'female'), ('नानी', 'hindu', 'female'), ('संतू', 'hindu', 'male'), ('हितेन भाई', 'hindu', 'unknown'), ('मौलिक', 'hindu', 'unknown'), ('मोटी बहन', 'unknown', 'unknown'), ('पनबा', 'hindu', 'unisex'), ('नानका', 'hindu', 'unisex'), ('कांजी', 'hindu', 'unisex'), ('अनामिका', 'hindu', 'female')]",1914,568,722,394,"[('मोटी', 3), ('ठुला', 1), ('भाइये', 1), ('मोटा', 1)]",None,None,"[('बापूजी', 'hindu', 'unknown', 1), ('बनबा', 'hindu', 'unisex', 1), ('तोरल', 'hindu', 'female', 2), ('नानी', 'hindu', 'female', 1), ('संतू', 'hindu', 'male', 8), ('हितेन भाई', 'hindu', 'unknown', 3), ('मौलिक', 'hindu', 'unknown', 2), ('मोटी बहन', 'unknown', 'unknown', 2), ('पनबा', 'hindu', 'unisex', 1), ('नानका', 'hindu', 'unisex', 2), ('कांजी', 'hindu', 'unisex', 1), ('अनामिका', 'hindu', 'female', 4)]"
